RDA label,RDA IRI,pseudo-Turtle,Kiegel syntax
has plaintiff person (RDA 18.5),http://rdaregistry.info/Elements/w/P10043,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/ptf> ;
   bf:agent [ a bf:Person ;
      rdfs:label ""P10043value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/ptf> ;
   bf:agent <P10043value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/ptf> > agent >> Person > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/ptf>"
has judge (RDA 18.5),http://rdaregistry.info/Elements/w/P10044,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/jud> ;
   bf:agent [ a bf:Person ;
      rdfs:label ""P10044value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/jud> ;
   bf:agent <P10044value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/jud> > agent >> Person > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/jud>"
has praeses (RDA 18.5),http://rdaregistry.info/Elements/w/P10045,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/pra>;
   bf:agent [ a bf:Person ;
      rdfs:label ""P10045value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/pra> ;
   bf:agent <P10045value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/pra> > agent >> Person > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/pra>"
has issuing body agent (RDA 18.5),http://rdaregistry.info/Elements/w/P10046,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/isb> ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10046value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/isb> ;
   bf:agent <P10046value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/isb> > agent >> Agent > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/isb>"
has dedicator agent (RDA 18.5),http://rdaregistry.info/Elements/w/P10048,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/dto> ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10048value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/dto> ;
   bf:agent <P10048value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/dto> > agent >> Agent > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/dto>"
has honouree agent of work (RDA 18.5),http://rdaregistry.info/Elements/w/P10049,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/hnr> ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10049value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/hnr> ;
   bf:agent <P10049value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/hnr> > agent >> Agent > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/hnr>"
has programmer agent (RDA 18.5),http://rdaregistry.info/Elements/w/P10050,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/prg> ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10050value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/prg> ;
   bf:agent <P10050value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/prg> > agent >> Agent > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/prg>"
has designer agent (RDA 18.5),http://rdaregistry.info/Elements/w/P10051,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/dsr> ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10051value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/dsr> ;
   bf:agent <P10051value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/dsr> > agent >> Agent > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/dsr>"
has cartographer agent of work (RDA 18.5),http://rdaregistry.info/Elements/w/P10052,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10052value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/ctg> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P10052value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/ctg> ] . ","contribution >> Contribution > agent >> Agent > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/ctg>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/ctg>"
has composer agent of work (RDA 18.5),http://rdaregistry.info/Elements/w/P10053,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/cmp> ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10053value"" ] ] .
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/cmp> ;
   bf:agent <P10053value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/cmp> > agent >> Agent > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/cmp>"
has inventor agent (RDA 18.5),http://rdaregistry.info/Elements/w/P10054,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/inv> ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10054value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/inv> ;
   bf:agent <P10054value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/inv> > agent >> Agent > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/inv>"
has compiler agent (RDA 18.5),http://rdaregistry.info/Elements/w/P10055,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10055value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/com> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P10055value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/com> ] . ","contribution >> Contribution > agent >> Agent > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/com>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/com>"
has photographer agent of work (RDA 18.5),http://rdaregistry.info/Elements/w/P10056,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/pht> ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10056value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/pht> ;
   bf:agent <P10056value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/pht> > agent >> Agent > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/pht>"
has interviewer agent of work (RDA 18.5),http://rdaregistry.info/Elements/w/P10057,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/ivr> ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10057value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/ivr> ;
   bf:agent <P10057value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/ivr> > agent >> Agent > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/ivr>"
has artist agent (RDA 18.5),http://rdaregistry.info/Elements/w/P10058,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10058value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/art> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P10058value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/art> ] . ","contribution >> Contribution > agent >> Agent > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/art>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/art>"
has interviewee agent of work (RDA 18.5),http://rdaregistry.info/Elements/w/P10059,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/ive> ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10059value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/ive> ;
   bf:agent <P10059value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/ive> > agent >> Agent > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/ive>"
has choreographer agent (RDA 18.5),http://rdaregistry.info/Elements/w/P10060,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/chr> ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10060value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/chr> ;
   bf:agent <P10060value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/chr> > agent >> Agent > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/chr>"
has author agent (RDA 18.5),http://rdaregistry.info/Elements/w/P10061,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10061value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/aut> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P10061value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/aut> ] . ","contribution >> Contribution > agent >> Agent > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/aut>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/aut>"
has architect agent (RDA 18.5),http://rdaregistry.info/Elements/w/P10062,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/arc> ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10062value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/arc> ;
   bf:agent <P10062value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/arc> agent >> Agent > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/arc>"
has filmmaker agent (RDA 18.5),http://rdaregistry.info/Elements/w/P10063,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/fmk> ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10063value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/fmk> ;
   bf:agent <P10063value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/fmk> > agent >> Agent > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/fmk>"
has producer agent (RDA 18.5),http://rdaregistry.info/Elements/w/P10064,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/pro> ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10064value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/pro> ;
   bf:agent <P10064value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/pro> > agent >> Agent > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/pro>"
has creator agent of work (RDA 19.2),http://rdaregistry.info/Elements/w/P10065,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/cre> ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10065value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/cre> ;
   bf:agent <P10065value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/cre> > agent >> Agent > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/cre>"
has director agent (RDA 18.5),http://rdaregistry.info/Elements/w/P10066,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/drt> ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10066value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/drt> ;
   bf:agent <P10066value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/drt> > agent >> Agent > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/drt>"
has sponsoring agent of work (RDA 18.5),http://rdaregistry.info/Elements/w/P10067,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/spn> ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10067value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/spn> ;
   bf:agent <P10067value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/spn> > agent >> Agent > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/spn>"
has director agent of photography (RDA 18.5),http://rdaregistry.info/Elements/w/P10068,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10068value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/cng> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P10068value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/cng> ] . ","contribution >> Contribution > agent >> Agent > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/cng>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/cng>"
has dedicatee agent of work (RDA 18.5),http://rdaregistry.info/Elements/w/P10069,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/dte> ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10069value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/dte> ;
   bf:agent <P10069value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/dte> > agent >> Agent > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/dte>"
has addressee agent (RDA 19.3),http://rdaregistry.info/Elements/w/P10070,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/rcp> ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10070value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/rcp> ;
   bf:agent <P10070value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/rcp> > agent >> Agent > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/rcp>"
has consultant agent (RDA 18.5),http://rdaregistry.info/Elements/w/P10071,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/csl> ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10071value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/csl> ;
   bf:agent <P10071value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/csl> > agent >> Agent > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/csl>"
has manifestation of work (RDA 17.7),http://rdaregistry.info/Elements/w/P10072,"
bf:hasInstance <P10072value> .
# with literal value
bf:hasInstance [ a bf:Instance ;
  rdfs:label ""P10072value"" ] .
# note: with literal value:
  #if possible type the bf:Instance node as a subclass of bf:Instance","hasInstance*
or
hasInstance >> Instance > rdfs:label
or
hasInstance >> Instance.subclass > rdfs:label"
has film producer agent (RDA 18.5),http://rdaregistry.info/Elements/w/P10073,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10073value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/fmp> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P10073value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/fmp> ] . ","contribution >> Contribution > agent >> Agent > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/fmp>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/fmp>"
has radio producer agent (RDA 18.5),http://rdaregistry.info/Elements/w/P10074,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/rpc> ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10074value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/rpc> ;
   bf:agent <P10074value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/rpc> > agent >> Agent > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/rpc>"
has television producer agent (RDA 18.5),http://rdaregistry.info/Elements/w/P10075,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10075value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/tlp> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P10075value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/tlp> ] . ","contribution >> Contribution > agent >> Agent > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/tlp>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/tlp>"
is adapted as radio program work (RDA 24.5),http://rdaregistry.info/Elements/w/P10076,"bf:hasDerivative <P10076value> .
# with literal value
bf:hasDerivative [ a bf:Work ;
    rdfs:label ""P10076value"" ] .","hasDerivative*
or
hasDerivative >> Work > rdfs:label
"
has academic degree (RDA 7.9.2),http://rdaregistry.info/Elements/w/P10077,"bf:dissertation [ a bf:Dissertation ;
      bf:degree  ""P10077value""  ] .",dissertation >> Dissertation > degree
