RDA label,RDA IRI,pseudo-Turtle,Kiegel syntax
has mount (RDA 3.8),http://rdaregistry.info/Elements/m/P30186,"bf:mount [ a bf:Mount ;
   rdfs:label ""P30186value"" ] .
# with IRI value
bf:mount <P30186value>.","mount >> Mount > rdfs:label
or
mount*"
has production method (RDA 3.9),http://rdaregistry.info/Elements/m/P30187,"bf:productionMethod [ a bf:ProductionMethod ;
   rdfs:label ""P30187value"" ] .
# with IRI value
bf:productionMethod <P30187value> .","productionMethod >> ProductionMethod > rdfs:label
or
productionMethod*"
has generation (RDA 3.10),http://rdaregistry.info/Elements/m/P30191,"bf:generation [ a bf:Generation ;
   rdfs:label ""P30191value"" ] .
# with IRI value
bf:generation <P30191value> .","generation >> Generation > rdfs:label
or
generation*"
has polarity (RDA 3.14),http://rdaregistry.info/Elements/m/P30196,"bf:polarity [ a bf:Polarity ;
   rdfs:label ""P30196value"" ] .
# with IRI value
bf:polarity <P30196value> .","polarity >> Polarity > rdfs:label
or
polarity*"
has bibliographic format (RDA 3.12),http://rdaregistry.info/Elements/m/P30197,"bf:bookFormat [ a bf:BookFormat ;
   rdfs:label ""P30197value"" ] .
# with IRI value
bf:bookFormat <P30197value> .","bookFormat >> BookFormat > rdfs:label
or
bookFormat*"
has reduction ratio (RDA 3.15),http://rdaregistry.info/Elements/m/P30198,"bf:reductionRatio [ a bf:ReductionRatio ;
  rdfs:label ""P30198value"" ] .
# with IRI value
bf:reductionRatio <P30198value> .","reductionRatio >> ReductionRatio > rdfs:label
or
reductionRatio*"
has font size (RDA 3.13),http://rdaregistry.info/Elements/m/P30199,"bf:fontSize [ a bf:FontSize ;
   rdfs:label ""P30199value"" ] .
# with IRI value
bf:fontSize <P30199value> .","fontSize >> FontSize > rdfs:label
or
fontSize*"
has projection speed (RDA 3.17.3),http://rdaregistry.info/Elements/m/P30200,"bf:projectionCharacteristic [ a bf:ProjectionSpeed ;
   rdfs:label ""P30200value"" ] .
# with IRI value
bf:projectionCharacteristic <P30200value>.","projectionCharacteristic >> ProjectionSpeed > rdfs:label
or
projectionCharacteristic*"
has playing speed (RDA 3.16.4),http://rdaregistry.info/Elements/m/P30201,"
bf:soundCharacteristic [ a bf:PlayingSpeed ;
   rdfs:label ""P30201value"" ] .
# with IRI value
bf:soundCharacteristic <P30201value> .","soundCharacteristic >> PlayingSpeed > rdfs:label
or
soundCharacteristic*"
has encoded bitrate (RDA 3.19.7),http://rdaregistry.info/Elements/m/P30202,"bf:digitalCharacteristic [ a bf:EncodedBitrate ;
   rdfs:label ""P30202value"" ] .
# with IRI value
bf:digitalCharacteristic <P30202value> .","digitalCharacteristic >> EncodedBitrate > rdfs:label
or
digitalCharacteristic*"
has parallel title proper (RDA 2.3.3),http://rdaregistry.info/Elements/m/P30203,"bf:title [ a bf:ParallelTitle ;
   bf:mainTitle ""P30203value"" ] .",title >> ParallelTitle > mainTitle
has parallel title of series (RDA 2.12.3),http://rdaregistry.info/Elements/m/P30204,"bf:seriesStatement ""P30204value"" .",seriesStatement
has recording medium (RDA 3.16.3),http://rdaregistry.info/Elements/m/P30206,"bf:soundCharacteristic [ a bf:RecordingMedium ;
   rdfs:label ""P30206value"" ] .
# with IRI value
bf:soundCharacteristic <P30206value> .","soundCharacteristic >> RecordingMedium > rdfs:label
or
soundCharacteristic*"
has base material (RDA 3.6),http://rdaregistry.info/Elements/m/P30208,"bf:baseMaterial [ a bf:BaseMaterial ;
   rdfs:label ""P30208value"" ] .
# with IRI value
bf:baseMaterial <P30208value> .","baseMaterial >> BaseMaterial > rdfs:label
or
baseMaterial*"
has note on carrier (RDA 3.21),http://rdaregistry.info/Elements/m/P30214,"bf:note [ a bf:Note ;
   rdfs:label ""P30214value"" ;
   bf:noteType ""carrier"" ] .","note >> Note > rdfs:label > noteType=""carrier"""
has papermaker agent (RDA 18.5),http://rdaregistry.info/Elements/m/P30215,"bf:provisionActivity [ a bf:Manufacture ;
    bf:agent  [  a bf:Agent ;
        rdfs:label “P30215value” ] ;
    bf:note  [ a bf:Note ;
        rdfs:label “Papermaker” ;
        bf:noteType “role in manufacture” ] ] ;
bf:contribution [ a bf:Contribution ;
    bf:agent  [  a bf:Agent ;
        rdfs:label “P300215value”] ;
    bf:role <http://id.loc.gov/vocabulary/relators/ppm> ] .
# with IRI value
bf:provisionActivity [ a bf:Manufacture ;
    bf:agent  <P30215value> ;
    bf:note  [ a bf:Note ;
        rdfs:label “Papermaker” ;
        bf:noteType “role in manufacture"" ] ;
bf:contribution [ a bf:Contribution ;
    bf:agent <P30215value> ;
    bf:role <http://id.loc.gov/vocabulary/relators/ppm> ] .","provisionActivity >> Manufacture > agent >> Agent > rdfs:label ; note >> Note > rdfs:label=""Papermaker"" > noteType=""role in manufacture"" ; contribution >> Contribution > agent >> Agent > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/ppm>
or
provisionActivity >> Manufacture > agent* > note >> Note > rdfs:label=""Papermaker"" > noteType=""role in manufacture"" ; contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/ppm> "
has details of applied material (RDA 3.7.1.4),http://rdaregistry.info/Elements/m/P30216,"
bf:appliedMaterial [ a bf:AppliedMaterial ;
   rdfs:label ""P30216value"" ] .","appliedMaterial >> AppliedMaterial > rdfs:label
"
has details of base material (RDA 3.6.1.4),http://rdaregistry.info/Elements/m/P30217,"
bf:baseMaterial [ a bf:BaseMaterial ;
   rdfs:label ""P30217value"" ] .","baseMaterial >> BaseMaterial > rdfs:label
"
has details of bibliographic format (RDA 3.12.1.4),http://rdaregistry.info/Elements/m/P30218,"bf:bookFormat [ a bf:BookFormat ;
   rdfs:label ""P30218value"" ] .",bookFormat >> BookFormat > rdfs:label
has details of broadcast standard (RDA 3.18.3.4),http://rdaregistry.info/Elements/m/P30219,"bf:videoCharacteristic [ a bf:BroadcastStandard ;
   rdfs:label ""P30219value"" ] .",videoCharacteristic >> BroadcastStandard > rdfs:label
has details of configuration of playback channels (RDA 3.16.8.4),http://rdaregistry.info/Elements/m/P30220,"
bf:soundCharacteristic [ a bf:PlaybackChannels ;
   rdfs:label ""P30220value"" ] .",soundCharacteristic >> PlaybackChannels > rdfs:label
has details of digital file characteristic (RDA 3.19.1.4),http://rdaregistry.info/Elements/m/P30221,"bf:digitalCharacteristic [ a bf:DigitalCharacteristic ;
   rdfs:label ""P30221value"" ] .",digitalCharacteristic >> DigitalCharacterstic > rdfs:label
has details of digital representation of cartographic content (RDA 3.19.8.4),http://rdaregistry.info/Elements/m/P30222,"bf:digitalCharacteristic [ a bf:DigitalCharacteristic ;
   rdfs:label ""P30222value"" ] .",digitalCharacteristic >> DigitalCharacterstic > rdfs:label
has details of emulsion on microfilm and microfiche (RDA 3.7.2.4),http://rdaregistry.info/Elements/m/P30223,"bf:appliedMaterial [ a bf:AppliedMaterial ;
   rdfs:label ""P30223value"" ] .",appliedMaterial >> AppliedMaterial > rdfs:label
has details of encoding format (RDA 3.19.3.4),http://rdaregistry.info/Elements/m/P30224,"bf:digitalCharacteristic [ a bf:EncodingFormat ;
   rdfs:label ""P30224value"" ] .",digitalCharacteristic >> EncodingFormat > rdfs:label
has details of file type (RDA 3.19.2.4),http://rdaregistry.info/Elements/m/P30225,"bf:digitalCharacteristic [ a bf:FileType ;
   rdfs:label ""P30225value"" ] .",digitalCharacteristic >> FileType > rdfs:label
has details of font size (RDA 3.13.1.4),http://rdaregistry.info/Elements/m/P30226,"bf:fontSize [ a bf:FontSize ;
   rdfs:label ""P30226value"" ] .",fontSize >> FontSize > rdfs:label
has details of groove characteristic (RDA 3.16.5.4),http://rdaregistry.info/Elements/m/P30232,"
bf:soundCharacteristic [ a bf:GrooveCharacteristic ;
   rdfs:label ""P30232value"" ] .",soundCharacteristic >> GrooveCharacteristic > rdfs:label
has details of layout (RDA 3.11.1.4),http://rdaregistry.info/Elements/m/P30233,"bf:layout [ a bf:Layout ;
   rdfs:label ""P30233value"" ] .",layout >> Layout > rdfs:label
has details of mount (RDA 3.8.1.4),http://rdaregistry.info/Elements/m/P30234,"bf:mount [ a bf:Mount ;
   rdfs:label ""P30234value"" ] .",mount >> Mount > rdfs:label
has details of playing speed (RDA 3.16.4.4),http://rdaregistry.info/Elements/m/P30235,"
bf:soundCharacteristic [ a bf:PlayingSpeed ;
   rdfs:label ""P30235value"" ] .",soundCharacteristic >> PlayingSpeed > rdfs:label
has details of polarity (RDA 3.14.1.4),http://rdaregistry.info/Elements/m/P30236,"bf:polarity [ a bf:Polarity ;
   rdfs:label ""P30236value"" ] .",polarity >> Polarity > rdfs:label
has details of presentation format (RDA 3.17.2.4),http://rdaregistry.info/Elements/m/P30237,"bf:projectionCharacteristic [ a bf:PresentationFormat ;
   rdfs:label ""P30237value"" ] .",projectionCharacteristic >> PresentationFormat > rdfs:label
has details of production method (RDA 3.9.1.4),http://rdaregistry.info/Elements/m/P30238,"bf:productionMethod [ a bf:ProductionMethod ;
   rdfs:label ""P30238value"" ] .",productionMethod >> ProductionMethod > rdfs:label
has details of projection characteristic of motion picture film (RDA 3.17.1.4),http://rdaregistry.info/Elements/m/P30241,"bf:projectionCharacteristic [ a bf:projectionCharacteristic ;
   rdfs:label ""P30341value"" ] .",projectionCharacteristic >> projectionCharacterstic > rdfs:label
has details of projection speed (RDA 3.17.3.4),http://rdaregistry.info/Elements/m/P30242,"bf:projectionCharacteristic [ a bf:ProjectionSpeed ;
   rdfs:label ""P30242value"" ] .",projectionCharacteristic >> ProjectionSpeed > rdfs:label
has details of recording medium (RDA 3.16.3.4),http://rdaregistry.info/Elements/m/P30243,"bf:soundCharacteristic [ a bf:RecordingMedium ;
   rdfs:label ""P30243value"" ] .",soundCharacteristic >> RecordingMedium > rdfs:label
has details of reduction ratio designation (RDA 3.15.1.5.1.4),http://rdaregistry.info/Elements/m/P30244,"bf:reductionRatio [ a bf:ReductionRatio ;
  rdfs:label ""P30244value"" ] .",reductionRatio >> ReductionRatio > rdfs:label
has details of sound characteristic (RDA 3.16.1.4),http://rdaregistry.info/Elements/m/P30245,"bf:soundCharacteristic [ a bf:SoundCharacteristic ;
   rdfs:label ""P30245value"" ] .",soundCharacteristic >> SoundCharacteristic > rdfs:label
has details of special playback characteristic (RDA 3.16.9.4),http://rdaregistry.info/Elements/m/P30246,"bf:soundCharacteristic [ a bf:PlaybackCharacteristic ;
   rdfs:label ""P30246value"" ] .",soundCharacteristic >> PlaybackCharacteristic > rdfs:label
has details of tape configuration (RDA 3.16.7.4),http://rdaregistry.info/Elements/m/P30247,"
bf:soundCharacteristic [ a bf:TapeConfig ;
   rdfs:label ""P30247value"" ] .",soundCharacteristic >> TapeConfig > rdfs:label
has details of track configuration (RDA 3.16.6.4),http://rdaregistry.info/Elements/m/P30248,"
bf:soundCharacteristic [ a bf:TrackConfig ;
   rdfs:label ""P30248value"" ] .",soundCharacteristic >> TrackConfig > rdfs:label
has details of type of recording (RDA 3.16.2.4),http://rdaregistry.info/Elements/m/P30249,"bf:soundCharacteristic [ a bf:RecordingMethod ;
   rdfs:label ""P30249value"" ] .",soundCharacteristic >> RecordingMethod > rdfs:label
has details of video characteristic (RDA 3.18.1.4),http://rdaregistry.info/Elements/m/P30250,"bf:videoCharacteristic [ a bf:videoCharacteristic ;
   rdfs:label ""P30250value"" ] .",videoCharacteristic >> videoCharacterstic > rdfs:label
has details of video format (RDA 3.18.2.4),http://rdaregistry.info/Elements/m/P30251,"bf:videoCharacteristic [ a bf:VideoFormat ;
   rdfs:label ""P30251value"" ] .",videoCharacteristic >> VideoFormat > rdfs:label
has details of generation (RDA 3.10.1.4),http://rdaregistry.info/Elements/m/P30252,"bf:generation [ a bf:Generation ;
   rdfs:label ""P30252value"" ] .",generation >> Generation > rdfs:label
is subject manifestation of,http://rdaregistry.info/Elements/m/P30253,"bf:referencedBy <P30253value> .
# with literal value
bf:referencedBy [ a bf:Work ;
rdfs:label ""P30253value"" ] .","referencedBy*
or
referencedBy >> Work > rdfs:label
"
is manifestation described in (RDA 23.5),http://rdaregistry.info/Elements/m/P30254,"bf:referencedBy <P30254value> .
# with literal value
bf:referencedBy [ a bf:Work ;
   rdfs:label ""P30254value"" ] .","referencedBy*
or
referencedBy >> Work > rdfs:label"
is manifestation analysed in (RDA 23.5),http://rdaregistry.info/Elements/m/P30255,"bf:referencedBy <P30255value> .
# with literal value
bf:referencedBy [ a bf:Work ;
   rdfs:label ""P30255value"" ] .","referencedBy*
or
referencedBy >> Work > rdfs:label"
is manifestation commentary in (RDA 23.5),http://rdaregistry.info/Elements/m/P30256,"bf:referencedBy <P30256value> .
# with literal value
bf:referencedBy [ a bf:Work ;
   rdfs:label ""P30256value"" ] .","referencedBy*
or
referencedBy >> Work > rdfs:label"
is manifestation critiqued in (RDA 23.5),http://rdaregistry.info/Elements/m/P30257,"bf:referencedBy <P30257value> .
# with literal value
bf:referencedBy [ a bf:Work ;
   rdfs:label ""P30257value"" ] .","referencedBy*
or
referencedBy >> Work > rdfs:label"
is manifestation evaluated in (RDA 23.5),http://rdaregistry.info/Elements/m/P30258,"bf:referencedBy <P30258value> .
# with literal value
bf:referencedBy [ a bf:Work ;
   rdfs:label ""P30258value"" ] .","referencedBy*
or
referencedBy >> Work > rdfs:label"
is manifestation reviewed in (RDA 23.5),http://rdaregistry.info/Elements/m/P30259,"bf:referencedBy <P30259value> .
# with literal value
bf:referencedBy [ a bf:Work ;
   rdfs:label ""P30259value"" ] .","referencedBy*
or
referencedBy >> Work > rdfs:label"
has note on identifier for manifestation (RDA 2.17.14),http://rdaregistry.info/Elements/m/P30260,"bf:note [ a bf:Note ;
   rdfs:label ""P30260value"" ;
   bf:noteType ""identifier"" ] .","note >> Note > rdfs:label > noteType=""identifier"""
has cartographic data type (RDA 3.19.8.5),http://rdaregistry.info/Elements/m/P30261,"bf:digitalCharacteristic [ a bf:CartographicDataType ;
   rdfs:value ""P30261value"" ] .
# with IRI value
bf:digitalCharacteristic <P30261value> .","digitalCharacteristic >> CartographicDataType > rdfs:label
or
digitalCharacteristic*"
has details of cartographic data type (RDA 3.19.8.5.4),http://rdaregistry.info/Elements/m/P30262,"bf:digitalCharacteristic [ a bf:CartographicDataType ;
   rdfs:value ""P30262value"" ] .
# with IRI value
bf:digitalCharacteristic <P30262value> .","digitalCharacteristic >> CartographicDataType > rdfs:label
or
digitalCharacteristic*"
has reduction ratio designation (RDA 3.15.1.5),http://rdaregistry.info/Elements/m/P30263,"bf:reductionRatio [ a bf:ReductionRatio ;
  rdfs:label ""P30263value"" ] .
# with IRI value
bf:reductionRatio <P30263value> .","reductionRatio >> ReductionRatio > rdfs:label
or
reductionRatio*"
has related RDA entity of manifestation,http://rdaregistry.info/Elements/m/P30264,not mapped,not mapped
has related work of manifestation,http://rdaregistry.info/Elements/m/P30265,"bf:relatedTo [ a bf:Work ;
   rdfs:label ""P30265value"" ] .
# with IRI value
bf:relatedTo <P30265value> .","relatedTo >> Work > rdfs:label
or
relatedTo*"
has related expression of manifestation,http://rdaregistry.info/Elements/m/P30266,"bf:relatedTo [ a bf:Work ;
   rdfs:label ""P30266value"" ] .
# with IRI value
bf:relatedTo <P30266value> .","relatedTo >> Work > rdfs:label
or
relatedTo*"
has related agent of manifestation,http://rdaregistry.info/Elements/m/P30267,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P30267value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P30267value> ] .","contribution >> Contribution > agent >> Agent > rdfs:label
or
contribution >> Contribution > agent*"
has related person of manifestation,http://rdaregistry.info/Elements/m/P30268,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Person;
      rdfs:label ""P30268value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P30268value> ] .","contribution >> Contribution > agent >> Person > rdfs:label
or
contribution >> Contribution > agent*"
has related family of manifestation,http://rdaregistry.info/Elements/m/P30269,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Family ;
      rdfs:label ""P30269value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P30269value> ] .","contribution >> Contribution > agent >> Family > rdfs:label
or
contribution >> Contribution > agent*"
has related corporate body of manifestation,http://rdaregistry.info/Elements/m/P30270,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P30270value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P30270value> ] .","contribution >> Contribution > agent >> Organization > rdfs:label
or
contribution >> Contribution > agent*"
has related collective agent of manifestation,http://rdaregistry.info/Elements/m/P30271,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P30271value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P30271value> ] .","contribution >> Contribution > agent >> Agent > rdfs:label
or
contribution >> Contribution > agent*"
has related place of manifestation,http://rdaregistry.info/Elements/m/P30272,"bf:place [ a bf:Place;
   rdfs:label ""P30272value"" ] .
# with IRI value
bf:place <P30272value> .","place >> Place > rdfs:label
or
place*"
has related timespan of manifestation,http://rdaregistry.info/Elements/m/P30273,not mapped,not mapped
has related nomen of manifestation,http://rdaregistry.info/Elements/m/P30274,not mapped,not mapped
has details of regional encoding (RDA 3.19.6.4),http://rdaregistry.info/Elements/m/P30275,"bf:digitalCharacteristic [ a bf:RegionalEncoding ;
   rdfs:label ""P30275value"" ] .",digitalCharacteristic >> RegionalEncoding > rdfs:label
has access point for manifestation,http://rdaregistry.info/Elements/m/P30276,"rdfs:label ""P30276value"" .",rdfs:label
has appellation of manifestation,http://rdaregistry.info/Elements/m/P30277,not mapped,not mapped
has date of manifestation,http://rdaregistry.info/Elements/m/P30278,"bf:date ""P30278value""",date
has place of manifestation,http://rdaregistry.info/Elements/m/P30279,"bf:place [ a bf:Place ;
  rdfs:label ""P30279value"" ] .
# with IRI value
bf:place <P30279value> .","place >> Place > rdfs:label
or
place*"
