original_RDA_identifier,equivalent_BF_identifier
4076d7bd-e965-461e-b213-483f0a14ea6c,e88b52f2-c241-42f0-8909-4569ca1a4dbf
4090de90-1df9-4e92-bfc5-8d22c2f8eaee,62a0dc57-6492-40a1-8568-17b08d135b4e
41b29c94-25c8-4566-9287-34c3d5fc1809,523d75d6-1e74-4b1d-af59-5cd7b11afb13
42bcdb3c-5c36-4970-9cc0-851d5bef0baa,1934c1b3-4315-4002-8097-1cca75f90f01
454c764e-7531-4d0e-9b40-568860445626,9bdde005-51af-40cb-901b-4c1ec3c55406
45df3fee-8071-4e32-8de7-b2dbf0a492f9,8cc8788c-9ec0-4469-92de-c2e03cf62746
46865484-c1d1-42ca-9f42-c73a4c546ad9,835f74a7-f5ff-457a-9bfb-07338ed0b52f
46ee55f3-68fa-4a86-a614-a8a0f850c27e,514701d8-c191-477a-b04a-1dd4b4c9a6ea
4820e1d1-353f-4baa-a1b6-980eaae469e1,216d2f5e-9299-4d3f-8f05-5af4343d987b
4a9ec86c-8209-4ac2-8322-bfd27db73edd,14ea2d56-3a21-420b-8fe2-d3d686ed19a5
4ea0c284-f575-4e3e-b2a3-84f1b623f0e8,9fd78601-5ceb-4ccf-b805-e6f0a8edb432
4ef39050-3af2-4a3a-8ea6-61a379d7d0e5,9f79f177-1598-4008-b214-937d6f70aee6
4fc5c2d4-ec52-43b5-8721-58047a602802,0dff89c4-0f45-4215-ad56-4900ba3cd294
50a06a60-3366-46a9-85f1-dd879b7765ed,4b674bdf-7be1-4233-bcc9-b6b3f64e1034
51ec4ece-0d37-4d3b-8334-61b8ecd8eea6,884169e4-c491-4b73-a5a8-3b7c405d850e
51f63541-0493-4fcf-8320-2dba1ad3fd0c,b027244f-e140-4a88-973c-1b8c95f71897
52a0ccb7-3ddd-4731-9c19-9074f388de8e,836253d1-e0bc-4fd7-9983-def49bae3a4c
52c3b570-ab8a-4989-8eb9-28f2dcffb65e,420e954b-dcc0-4acc-80ac-78bc480050e9
541a0131-f24b-48cf-800a-0fc9616a0622,236488f5-530a-4bc6-9466-de3d0edeecd4
577201d1-2df3-4425-be52-8430cd8fd6fe,3b1bea8f-3d3e-4353-939a-1105a1b2cb30
58d212a6-6925-4152-952a-380261985a88,88e23563-54b0-4c87-9bba-cbf7b471767b
5d2884c9-42b4-4236-b855-4b8e1c5e4671,88ef360a-56e4-4da1-965f-101802bc5137
5d3cbee4-5cbc-4ce6-98a8-302c6d7833e5,56a5d298-7a3a-4664-be1b-8f8e63fff2be
5da0e125-c776-47b4-94e3-6d20c62763e3,0014ffa2-350d-46c4-bf74-40a8a3b7b91c
5e7ea9c5-28be-4ccc-ac1f-eeafa8a5d61b,b9300421-a2e7-4189-9cc3-69f939d4b078
60c5bb24-c721-4dde-aa2d-ff7ea07a6884,8ab64c75-bed5-456d-9720-80d0c24c1a0a
634feb94-394e-4860-a41d-a4e2f489a931,9cff633c-d98a-4ce5-9f54-04bc35979ebc
638b68df-332d-4ded-9408-9602a8299e71,7700c016-690f-4e3c-bc9a-ea82719d3672
666f03ca-448f-446e-9228-e9efd584077a,4e47918b-25b0-4b63-84bc-abb3c34e139c
66bf1739-a7f9-449c-9009-481068dcb50b,6010aba2-4f66-4da9-b007-7b4b3054a10b
69fc88d5-620e-4d6d-981d-4d24f011f0d0,e69c99f2-a9e1-4c90-8f12-3ad71c8eed23
69fe0017-13d5-48bf-882a-8de1db439dd4,adbeaf0c-22fc-4b55-aa3c-5cfb8b9939d8
